Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,1,691,2.0,Male,82,1,2,Research Scientist,4,Single,2400.0,19368,1,Y,No,13,3,2,80,0,17,3,3,17,11,11,8
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,1,692,3.0,Male,30,3,2,Healthcare Representative,4,Divorced,9824.0,5335,3,Y,No,23,4,3,80,1,15,2,1,13,11,4,7
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,1,698,3.0,Male,88,3,3,Human Resources,2,Married,6447.0,6729,2,Y,No,15,3,3,80,1,16,1,4,9,7,7,1
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,1,699,2.0,Male,48,2,2,Manufacturing Director,2,Divorced,19502.0,13934,2,Y,Yes,11,3,3,80,1,13,2,3,3,2,0,2
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,700,1.0,Male,54,2,1,Research Scientist,4,Single,2725.0,15174,0,Y,No,13,3,4,80,0,5,0,3,4,2,1,1
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701,4.0,Male,32,3,1,Research Scientist,3,Single,6272.0,26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1.0,Male,70,3,1,Research Scientist,1,Single,2127.0,3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3.0,Male,41,2,1,Laboratory Technician,3,Married,18200.0,16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,705,1.0,Male,58,4,1,Research Scientist,1,Married,2096.0,8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4.0,Male,57,4,2,Sales Executive,2,Married,2886.0,15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2
38,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4.0,Female,46,2,2,Sales Executive,4,Single,2033.0,7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,710,2.0,Male,76,1,1,Research Scientist,4,Divorced,3622.0,18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8
48,No,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2.0,Male,56,4,2,Sales Executive,2,Married,4233.0,18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2
27,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4.0,Female,71,4,2,Sales Executive,4,Divorced,3681.0,16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4.0,Male,80,4,1,Research Scientist,4,Single,5460.0,15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4.0,Male,74,4,1,Laboratory Technician,3,Married,2187.0,3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717,4.0,Female,46,2,3,Healthcare Representative,2,Single,9602.0,17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,720,1.0,Female,65,3,2,Sales Executive,3,Single,2836.0,24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4.0,Female,80,2,2,Healthcare Representative,3,Single,4089.0,20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10
32,No,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4.0,Male,55,3,2,Sales Executive,4,Single,16627.0,21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2.0,Male,50,3,2,Sales Executive,3,Married,4941.0,23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2.0,Female,33,4,2,Healthcare Representative,4,Single,5679.0,19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3.0,Female,68,3,3,Manufacturing Director,1,Married,15402.0,6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3.0,Female,39,3,3,Research Director,4,Single,5985.0,19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7
47,No,Travel_Rarely,703,Sales,14,4,Marketing,1,728,4.0,Male,42,3,2,Sales Executive,1,Single,2579.0,11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729,4.0,Male,48,2,3,Sales Executive,1,Married,3041.0,23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3.0,Male,59,4,4,Research Director,3,Married,3447.0,13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,732,1.0,Male,84,3,2,Sales Executive,1,Single,19513.0,11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4.0,Male,32,3,3,Manufacturing Director,1,Divorced,2773.0,4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7
50,No,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4.0,Male,54,3,1,Sales Representative,2,Married,7104.0,9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741,1.0,Female,67,1,1,Research Scientist,2,Single,4941.0,3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742,1.0,Female,63,4,3,Research Director,1,Married,2083.0,20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3.0,Female,81,3,3,Manufacturing Director,3,Single,8381.0,15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,744,1.0,Male,49,1,1,Laboratory Technician,3,Single,2691.0,2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4
47,No,Travel_Frequently,217,Sales,3,3,Medical,1,746,4.0,Female,49,3,4,Sales Executive,3,Divorced,4286.0,10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13
30,No,Travel_Rarely,501,Sales,27,5,Marketing,1,747,3.0,Male,99,3,2,Sales Executive,4,Divorced,2659.0,25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,749,3.0,Male,99,3,1,Sales Representative,3,Single,9434.0,2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,1,752,3.0,Male,57,4,1,Research Scientist,3,Divorced,5561.0,20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,1,754,4.0,Male,47,2,2,Sales Executive,4,Married,6646.0,23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2.0,Female,96,3,2,Healthcare Representative,3,Single,7725.0,7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,1,758,2.0,Male,37,3,1,Laboratory Technician,1,Married,10725.0,4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3.0,Female,44,4,2,Human Resources,2,Married,8847.0,18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3.0,Male,81,3,4,Healthcare Representative,4,Married,2045.0,20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4.0,Female,86,2,1,Research Scientist,4,Single,1009.0,22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4.0,Female,55,2,2,Healthcare Representative,1,Single,3348.0,23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4.0,Male,83,3,1,Sales Representative,2,Divorced,1281.0,17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4.0,Male,86,3,2,Laboratory Technician,4,Single,2819.0,10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4.0,Female,61,3,2,Healthcare Representative,1,Divorced,4851.0,4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1.0,Male,80,3,2,Laboratory Technician,4,Married,4028.0,21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4.0,Male,92,3,1,Research Scientist,3,Married,2720.0,20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2.0,Female,32,3,2,Manufacturing Director,1,Divorced,8120.0,4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4.0,Male,63,3,1,Research Scientist,4,Single,4647.0,5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8
25,No,Travel_Rarely,883,Sales,26,1,Medical,1,781,3.0,Female,32,3,2,Sales Executive,4,Single,4680.0,22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783,2.0,Male,46,1,2,Sales Representative,3,Single,3221.0,12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1.0,Male,79,4,1,Research Scientist,3,Single,8621.0,19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785,2.0,Female,77,4,2,Sales Executive,3,Single,4577.0,10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3
34,No,Travel_Rarely,304,Sales,2,3,Other,1,786,4.0,Male,60,3,2,Sales Executive,4,Single,4553.0,18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,789,1.0,Male,76,2,3,Sales Executive,1,Single,5396.0,14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9
52,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4.0,Male,41,3,1,Research Scientist,4,Married,6796.0,26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2
26,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792,1.0,Female,71,1,1,Laboratory Technician,4,Divorced,7625.0,5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0
29,No,Travel_Rarely,657,Research & Development,27,3,Medical,1,793,2.0,Female,66,3,2,Healthcare Representative,3,Married,7412.0,25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1
26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4.0,Male,38,2,2,Sales Executive,1,Single,11159.0,3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2
34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,1,797,2.0,Female,72,4,1,Research Scientist,4,Single,4960.0,13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3
54,No,Travel_Rarely,376,Research & Development,19,4,Medical,1,799,4.0,Female,95,3,2,Manufacturing Director,1,Divorced,10475.0,22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4
27,No,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3.0,Male,84,3,2,Sales Executive,4,Married,14814.0,24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1
37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802,4.0,Female,82,3,1,Research Scientist,1,Divorced,19141.0,19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3
38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803,1.0,Female,75,4,2,Manufacturing Director,1,Single,5405.0,26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12
34,No,Travel_Rarely,121,Research & Development,2,4,Medical,1,804,3.0,Female,86,2,1,Research Scientist,1,Single,8793.0,7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805,1.0,Female,72,3,1,Sales Representative,4,Married,19189.0,20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,806,4.0,Male,38,1,1,Laboratory Technician,3,Married,3875.0,24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,1,807,3.0,Female,38,4,2,Healthcare Representative,2,Married,2216.0,9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,808,3.0,Female,93,3,2,Sales Executive,1,Married,11713.0,13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2
23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,3.0,Male,63,4,1,Laboratory Technician,1,Married,7861.0,3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0
24,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,812,3.0,Male,60,2,1,Laboratory Technician,2,Divorced,3708.0,26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0
52,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4.0,Female,82,3,2,Laboratory Technician,3,Married,13770.0,21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4
29,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,1,816,2.0,Female,36,2,1,Laboratory Technician,1,Married,5304.0,6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0
33,No,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3.0,Male,49,3,3,Research Director,3,Married,2642.0,25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7
33,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1.0,Female,69,3,2,Sales Executive,1,Single,2759.0,26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,820,3.0,Female,33,3,4,Manager,4,Married,6804.0,12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0
36,No,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3.0,Female,35,3,2,Manufacturing Director,2,Married,6142.0,23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5
29,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,824,3.0,Male,81,4,1,Research Scientist,3,Married,2500.0,23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7
35,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,826,4.0,Female,40,4,1,Research Scientist,3,Single,6389.0,13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2
42,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,827,4.0,Female,43,2,2,Manufacturing Director,4,Married,11103.0,4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2
28,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,1,828,3.0,Male,46,3,1,Research Scientist,3,Single,2342.0,16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1
36,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,829,3.0,Male,36,3,1,Human Resources,2,Married,6811.0,25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4
32,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3.0,Female,98,2,2,Manufacturing Director,3,Married,2297.0,19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8
40,No,Travel_Frequently,720,Research & Development,16,4,Medical,1,832,1.0,Male,51,2,2,Laboratory Technician,3,Single,2450.0,11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
30,No,Travel_Rarely,946,Research & Development,2,3,Medical,1,833,3.0,Female,52,2,2,Manufacturing Director,4,Single,5093.0,20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0
45,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2.0,Female,95,2,1,Research Scientist,3,Single,5309.0,6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0
42,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,836,2.0,Male,98,3,2,Manufacturing Director,2,Married,3057.0,11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8
38,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,837,1.0,Male,45,2,2,Healthcare Representative,1,Divorced,5121.0,4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2
34,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,1,838,3.0,Female,100,2,1,Research Scientist,4,Single,16856.0,8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3
49,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3.0,Female,43,3,3,Sales Executive,4,Married,2686.0,5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7
55,Yes,Travel_Rarely,436,Sales,2,1,Medical,1,842,3.0,Male,37,3,2,Sales Executive,4,Single,6180.0,21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3
27,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,844,3.0,Male,42,2,3,Research Director,4,Divorced,6632.0,8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8
35,No,Travel_Rarely,950,Research & Development,7,3,Other,1,845,3.0,Male,59,3,3,Manufacturing Director,3,Single,3505.0,18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6
28,No,Travel_Rarely,760,Sales,2,4,Marketing,1,846,2.0,Female,81,3,2,Sales Executive,2,Married,6397.0,3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5
34,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,1,847,3.0,Male,88,3,1,Human Resources,4,Married,6274.0,2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2
26,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,1,848,3.0,Female,88,2,1,Research Scientist,3,Married,19859.0,20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7
27,No,Non-Travel,443,Research & Development,3,3,Medical,1,850,4.0,Male,50,3,1,Research Scientist,4,Married,7587.0,16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0
51,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1.0,Female,66,3,4,Manager,3,Married,4258.0,5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17
44,No,Travel_Rarely,625,Research & Development,4,3,Medical,1,852,4.0,Male,50,3,2,Healthcare Representative,2,Single,4364.0,5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3
25,No,Travel_Rarely,180,Research & Development,2,1,Medical,1,854,1.0,Male,65,4,1,Research Scientist,1,Single,4335.0,21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1
33,No,Travel_Rarely,586,Sales,1,3,Medical,1,855,1.0,Male,48,4,2,Sales Executive,1,Divorced,5326.0,21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8
35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,1,856,3.0,Female,53,2,1,Research Scientist,1,Single,3280.0,17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1
36,No,Travel_Rarely,928,Sales,1,2,Life Sciences,1,857,2.0,Male,56,3,2,Sales Executive,4,Married,5485.0,2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11
32,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2.0,Male,73,3,2,Sales Executive,4,Divorced,4342.0,9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3
30,No,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,1,861,2.0,Male,75,2,1,Research Scientist,4,Divorced,2782.0,2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3
53,No,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1.0,Female,78,2,3,Sales Executive,4,Married,5980.0,20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4
45,No,Travel_Rarely,930,Sales,9,3,Marketing,1,864,4.0,Male,74,3,3,Sales Executive,1,Divorced,4381.0,19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2
32,No,Travel_Rarely,638,Research & Development,8,2,Medical,1,865,3.0,Female,91,4,2,Research Scientist,3,Married,2572.0,22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3
52,No,Travel_Frequently,890,Research & Development,25,4,Medical,1,867,3.0,Female,81,2,4,Manufacturing Director,4,Married,3833.0,19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0
37,No,Travel_Rarely,342,Sales,16,4,Marketing,1,868,4.0,Male,66,2,2,Sales Executive,3,Divorced,4244.0,24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0
28,No,Travel_Rarely,1169,Human Resources,8,2,Medical,1,869,2.0,Male,63,2,1,Human Resources,4,Divorced,6500.0,23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4
22,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,1,872,4.0,Male,33,2,2,Manufacturing Director,4,Married,18430.0,19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2
44,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,874,1.0,Male,62,4,1,Laboratory Technician,4,Married,1601.0,5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2
42,No,Travel_Frequently,1271,Research & Development,2,1,Medical,1,875,2.0,Male,35,3,1,Research Scientist,4,Single,2694.0,9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2
36,No,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,878,1.0,Male,77,2,1,Human Resources,1,Married,3149.0,8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3
25,No,Travel_Rarely,141,Sales,3,1,Other,1,879,3.0,Male,98,3,2,Sales Executive,1,Married,17639.0,14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3
35,No,Travel_Rarely,607,Research & Development,9,3,Life Sciences,1,880,4.0,Female,66,2,3,Manufacturing Director,3,Married,2319.0,23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15
35,Yes,Travel_Frequently,130,Research & Development,25,4,Life Sciences,1,881,4.0,Female,96,3,1,Research Scientist,2,Divorced,11691.0,16612,1,Y,Yes,19,3,1,80,1,10,3,2,10,2,7,8
32,No,Non-Travel,300,Research & Development,1,3,Life Sciences,1,882,4.0,Male,61,3,1,Laboratory Technician,4,Divorced,5324.0,9148,0,Y,No,12,3,2,80,1,4,2,3,3,0,0,2
25,No,Travel_Rarely,583,Sales,4,1,Marketing,1,885,3.0,Male,87,2,2,Sales Executive,1,Married,16752.0,18154,1,Y,No,12,3,1,80,0,5,1,4,5,2,0,3
49,No,Travel_Rarely,1418,Research & Development,1,3,Technical Degree,1,887,3.0,Female,36,3,1,Research Scientist,1,Married,5228.0,10554,2,Y,No,16,3,2,80,1,7,2,3,4,2,0,2
24,No,Non-Travel,1269,Research & Development,4,1,Life Sciences,1,888,1.0,Male,46,2,1,Laboratory Technician,4,Married,2700.0,10778,0,Y,No,17,3,4,80,0,6,2,2,5,2,3,4
32,No,Travel_Frequently,379,Sales,5,2,Life Sciences,1,889,2.0,Male,48,3,2,Sales Executive,2,Married,19246.0,8891,1,Y,No,14,3,4,80,1,10,3,3,10,8,5,3
38,No,Travel_Rarely,395,Sales,9,3,Marketing,1,893,2.0,Male,98,2,1,Sales Representative,2,Married,2506.0,12102,0,Y,No,19,3,4,80,1,3,3,3,2,2,1,2
42,No,Travel_Rarely,1265,Research & Development,3,3,Life Sciences,1,894,3.0,Female,95,4,2,Laboratory Technician,4,Married,6062.0,23726,2,Y,Yes,13,3,2,80,1,17,1,2,5,3,1,3
31,No,Travel_Rarely,1222,Research & Development,11,4,Life Sciences,1,895,4.0,Male,48,3,1,Research Scientist,4,Married,4382.0,14871,3,Y,Yes,19,3,2,80,1,8,2,3,6,4,0,2
29,Yes,Travel_Rarely,341,Sales,1,3,Medical,1,896,2.0,Female,48,2,1,Sales Representative,3,Divorced,2143.0,23522,6,Y,Yes,19,3,3,80,3,5,3,3,3,2,0,2
53,No,Travel_Rarely,868,Sales,8,3,Marketing,1,897,1.0,Male,73,3,4,Sales Executive,4,Married,6162.0,22789,5,Y,No,14,3,3,80,1,28,3,3,2,0,2,2
35,No,Travel_Rarely,672,Research & Development,25,3,Technical Degree,1,899,4.0,Male,78,2,3,Manufacturing Director,2,Married,5094.0,9129,3,Y,No,16,3,1,80,0,16,2,3,13,10,4,8
37,No,Travel_Frequently,1231,Sales,21,2,Medical,1,900,3.0,Female,54,3,1,Sales Representative,4,Married,6877.0,21222,5,Y,No,15,3,2,80,1,10,3,3,5,4,0,0
53,No,Travel_Rarely,102,Research & Development,23,4,Life Sciences,1,901,4.0,Female,72,3,4,Research Director,4,Single,2274.0,20206,6,Y,No,18,3,3,80,0,33,0,3,12,9,3,8
43,No,Travel_Frequently,422,Research & Development,1,3,Life Sciences,1,902,4.0,Female,33,3,2,Healthcare Representative,4,Married,4434.0,21782,4,Y,No,13,3,2,80,1,12,2,2,5,2,2,2
47,No,Travel_Rarely,249,Sales,2,2,Marketing,1,903,3.0,Female,35,3,2,Sales Executive,4,Married,6288.0,17783,0,Y,Yes,22,4,1,80,1,8,2,3,7,6,7,7
37,No,Non-Travel,1252,Sales,19,2,Medical,1,904,1.0,Male,32,3,3,Sales Executive,2,Single,2553.0,4814,1,Y,Yes,13,3,4,80,0,10,2,3,10,0,0,9
